32x32 汉字点阵字库索引表 (按 Unicode 排序)
字符数量: 3755
固定尺寸: 32x32
字体: C:/Windows/Fonts/msyh.ttc
加粗半径: 0
反色: False

序号     字符   Unicode      偏移(Hex)      宽度     高度     pitch 
2422   秋    0x000079CB   0x0004BB00     32     32     4     
2423   种    0x000079CD   0x0004BB80     32     32     4     
2424   科    0x000079D1   0x0004BC00     32     32     4     
2425   秒    0x000079D2   0x0004BC80     32     32     4     
2426   秘    0x000079D8   0x0004BD00     32     32     4     
2427   租    0x000079DF   0x0004BD80     32     32     4     
2428   秤    0x000079E4   0x0004BE00     32     32     4     
2429   秦    0x000079E6   0x0004BE80     32     32     4     
2430   秧    0x000079E7   0x0004BF00     32     32     4     
2431   秩    0x000079E9   0x0004BF80     32     32     4     
2432   积    0x000079EF   0x0004C000     32     32     4     
2433   称    0x000079F0   0x0004C080     32     32     4     
2434   秸    0x000079F8   0x0004C100     32     32     4     
2435   移    0x000079FB   0x0004C180     32     32     4     
2436   秽    0x000079FD   0x0004C200     32     32     4     
2437   稀    0x00007A00   0x0004C280     32     32     4     
2438   程    0x00007A0B   0x0004C300     32     32     4     
2439   稍    0x00007A0D   0x0004C380     32     32     4     
2440   税    0x00007A0E   0x0004C400     32     32     4     
2441   稗    0x00007A17   0x0004C480     32     32     4     
2442   稚    0x00007A1A   0x0004C500     32     32     4     
2443   稠    0x00007A20   0x0004C580     32     32     4     
2444   稳    0x00007A33   0x0004C600     32     32     4     
2445   稻    0x00007A3B   0x0004C680     32     32     4     
2446   稼    0x00007A3C   0x0004C700     32     32     4     
2447   稽    0x00007A3D   0x0004C780     32     32     4     
2448   稿    0x00007A3F   0x0004C800     32     32     4     
2449   穆    0x00007A46   0x0004C880     32     32     4     
2450   穗    0x00007A57   0x0004C900     32     32     4     
2451   穴    0x00007A74   0x0004C980     32     32     4     
2452   究    0x00007A76   0x0004CA00     32     32     4     
2453   穷    0x00007A77   0x0004CA80     32     32     4     
2454   空    0x00007A7A   0x0004CB00     32     32     4     
2455   穿    0x00007A7F   0x0004CB80     32     32     4     
2456   突    0x00007A81   0x0004CC00     32     32     4     
2457   窃    0x00007A83   0x0004CC80     32     32     4     
2458   窄    0x00007A84   0x0004CD00     32     32     4     
2459   窍    0x00007A8D   0x0004CD80     32     32     4     
2460   窑    0x00007A91   0x0004CE00     32     32     4     
2461   窒    0x00007A92   0x0004CE80     32     32     4     
2462   窖    0x00007A96   0x0004CF00     32     32     4     
2463   窗    0x00007A97   0x0004CF80     32     32     4     
2464   窘    0x00007A98   0x0004D000     32     32     4     
2465   窜    0x00007A9C   0x0004D080     32     32     4     
2466   窝    0x00007A9D   0x0004D100     32     32     4     
2467   窟    0x00007A9F   0x0004D180     32     32     4     
2468   窥    0x00007AA5   0x0004D200     32     32     4     
2469   窿    0x00007ABF   0x0004D280     32     32     4     
2470   立    0x00007ACB   0x0004D300     32     32     4     
2471   竖    0x00007AD6   0x0004D380     32     32     4     
2472   站    0x00007AD9   0x0004D400     32     32     4     
2473   竞    0x00007ADE   0x0004D480     32     32     4     
2474   竟    0x00007ADF   0x0004D500     32     32     4     
2475   章    0x00007AE0   0x0004D580     32     32     4     
2476   竣    0x00007AE3   0x0004D600     32     32     4     
2477   童    0x00007AE5   0x0004D680     32     32     4     
2478   竭    0x00007AED   0x0004D700     32     32     4     
2479   端    0x00007AEF   0x0004D780     32     32     4     
2480   竹    0x00007AF9   0x0004D800     32     32     4     
2481   竿    0x00007AFF   0x0004D880     32     32     4     
2482   笆    0x00007B06   0x0004D900     32     32     4     
2483   笋    0x00007B0B   0x0004D980     32     32     4     
2484   笑    0x00007B11   0x0004DA00     32     32     4     
2485   笔    0x00007B14   0x0004DA80     32     32     4     
2486   笛    0x00007B1B   0x0004DB00     32     32     4     
2487   符    0x00007B26   0x0004DB80     32     32     4     
2488   笨    0x00007B28   0x0004DC00     32     32     4     
2489   第    0x00007B2C   0x0004DC80     32     32     4     
2490   笺    0x00007B3A   0x0004DD00     32     32     4     
2491   笼    0x00007B3C   0x0004DD80     32     32     4     
2492   等    0x00007B49   0x0004DE00     32     32     4     
2493   筋    0x00007B4B   0x0004DE80     32     32     4     
2494   筏    0x00007B4F   0x0004DF00     32     32     4     
2495   筐    0x00007B50   0x0004DF80     32     32     4     
2496   筑    0x00007B51   0x0004E000     32     32     4     
2497   筒    0x00007B52   0x0004E080     32     32     4     
2498   答    0x00007B54   0x0004E100     32     32     4     
2499   策    0x00007B56   0x0004E180     32     32     4     
2500   筛    0x00007B5B   0x0004E200     32     32     4     
2501   筷    0x00007B77   0x0004E280     32     32     4     
2502   筹    0x00007B79   0x0004E300     32     32     4     
2503   签    0x00007B7E   0x0004E380     32     32     4     
2504   简    0x00007B80   0x0004E400     32     32     4     
2505   箍    0x00007B8D   0x0004E480     32     32     4     
2506   箔    0x00007B94   0x0004E500     32     32     4     
2507   箕    0x00007B95   0x0004E580     32     32     4     
2508   算    0x00007B97   0x0004E600     32     32     4     
2509   管    0x00007BA1   0x0004E680     32     32     4     
2510   箩    0x00007BA9   0x0004E700     32     32     4     
2511   箭    0x00007BAD   0x0004E780     32     32     4     
2512   箱    0x00007BB1   0x0004E800     32     32     4     
2513   篆    0x00007BC6   0x0004E880     32     32     4     
2514   篇    0x00007BC7   0x0004E900     32     32     4     
2515   篓    0x00007BD3   0x0004E980     32     32     4     
2516   篙    0x00007BD9   0x0004EA00     32     32     4     
2517   篡    0x00007BE1   0x0004EA80     32     32     4     
2518   篮    0x00007BEE   0x0004EB00     32     32     4     
2519   篱    0x00007BF1   0x0004EB80     32     32     4     
2520   篷    0x00007BF7   0x0004EC00     32     32     4     
2521   簇    0x00007C07   0x0004EC80     32     32     4     
2522   簧    0x00007C27   0x0004ED00     32     32     4     
2523   簿    0x00007C3F   0x0004ED80     32     32     4     
2524   籍    0x00007C4D   0x0004EE00     32     32     4     
2525   米    0x00007C73   0x0004EE80     32     32     4     
2526   类    0x00007C7B   0x0004EF00     32     32     4     
2527   籽    0x00007C7D   0x0004EF80     32     32     4     
2528   粉    0x00007C89   0x0004F000     32     32     4     
2529   粒    0x00007C92   0x0004F080     32     32     4     
2530   粕    0x00007C95   0x0004F100     32     32     4     
2531   粗    0x00007C97   0x0004F180     32     32     4     
2532   粘    0x00007C98   0x0004F200     32     32     4     
2533   粟    0x00007C9F   0x0004F280     32     32     4     
2534   粤    0x00007CA4   0x0004F300     32     32     4     
2535   粥    0x00007CA5   0x0004F380     32     32     4     
2536   粪    0x00007CAA   0x0004F400     32     32     4     
2537   粮    0x00007CAE   0x0004F480     32     32     4     
2538   粱    0x00007CB1   0x0004F500     32     32     4     
2539   粳    0x00007CB3   0x0004F580     32     32     4     
2540   粹    0x00007CB9   0x0004F600     32     32     4     
2541   精    0x00007CBE   0x0004F680     32     32     4     
2542   糊    0x00007CCA   0x0004F700     32     32     4     
2543   糕    0x00007CD5   0x0004F780     32     32     4     
2544   糖    0x00007CD6   0x0004F800     32     32     4     
2545   糙    0x00007CD9   0x0004F880     32     32     4     
2546   糜    0x00007CDC   0x0004F900     32     32     4     
2547   糟    0x00007CDF   0x0004F980     32     32     4     
2548   糠    0x00007CE0   0x0004FA00     32     32     4     
2549   糯    0x00007CEF   0x0004FA80     32     32     4     
2550   系    0x00007CFB   0x0004FB00     32     32     4     
2551   紊    0x00007D0A   0x0004FB80     32     32     4     
2552   素    0x00007D20   0x0004FC00     32     32     4     
2553   索    0x00007D22   0x0004FC80     32     32     4     
2554   紧    0x00007D27   0x0004FD00     32     32     4     
2555   紫    0x00007D2B   0x0004FD80     32     32     4     
2556   累    0x00007D2F   0x0004FE00     32     32     4     
2557   絮    0x00007D6E   0x0004FE80     32     32     4     
2558   繁    0x00007E41   0x0004FF00     32     32     4     
2559   纂    0x00007E82   0x0004FF80     32     32     4     
2560   纠    0x00007EA0   0x00050000     32     32     4     
2561   红    0x00007EA2   0x00050080     32     32     4     
2562   纤    0x00007EA4   0x00050100     32     32     4     
2563   约    0x00007EA6   0x00050180     32     32     4     
2564   级    0x00007EA7   0x00050200     32     32     4     
2565   纪    0x00007EAA   0x00050280     32     32     4     
2566   纫    0x00007EAB   0x00050300     32     32     4     
2567   纬    0x00007EAC   0x00050380     32     32     4     
2568   纯    0x00007EAF   0x00050400     32     32     4     
2569   纱    0x00007EB1   0x00050480     32     32     4     
2570   纲    0x00007EB2   0x00050500     32     32     4     
2571   纳    0x00007EB3   0x00050580     32     32     4     
2572   纵    0x00007EB5   0x00050600     32     32     4     
2573   纶    0x00007EB6   0x00050680     32     32     4     
2574   纷    0x00007EB7   0x00050700     32     32     4     
2575   纸    0x00007EB8   0x00050780     32     32     4     
2576   纹    0x00007EB9   0x00050800     32     32     4     
2577   纺    0x00007EBA   0x00050880     32     32     4     
2578   纽    0x00007EBD   0x00050900     32     32     4     
2579   线    0x00007EBF   0x00050980     32     32     4     
2580   练    0x00007EC3   0x00050A00     32     32     4     
2581   组    0x00007EC4   0x00050A80     32     32     4     
2582   绅    0x00007EC5   0x00050B00     32     32     4     
2583   细    0x00007EC6   0x00050B80     32     32     4     
2584   织    0x00007EC7   0x00050C00     32     32     4     
2585   终    0x00007EC8   0x00050C80     32     32     4     
2586   绊    0x00007ECA   0x00050D00     32     32     4     
2587   绍    0x00007ECD   0x00050D80     32     32     4     
2588   绎    0x00007ECE   0x00050E00     32     32     4     
2589   经    0x00007ECF   0x00050E80     32     32     4     
2590   绑    0x00007ED1   0x00050F00     32     32     4     
2591   绒    0x00007ED2   0x00050F80     32     32     4     
2592   结    0x00007ED3   0x00051000     32     32     4     
2593   绕    0x00007ED5   0x00051080     32     32     4     
2594   绘    0x00007ED8   0x00051100     32     32     4     
2595   给    0x00007ED9   0x00051180     32     32     4     
2596   绚    0x00007EDA   0x00051200     32     32     4     
2597   络    0x00007EDC   0x00051280     32     32     4     
2598   绝    0x00007EDD   0x00051300     32     32     4     
2599   绞    0x00007EDE   0x00051380     32     32     4     
2600   统    0x00007EDF   0x00051400     32     32     4     
2601   绢    0x00007EE2   0x00051480     32     32     4     
2602   绣    0x00007EE3   0x00051500     32     32     4     
2603   绥    0x00007EE5   0x00051580     32     32     4     
2604   绦    0x00007EE6   0x00051600     32     32     4     
2605   继    0x00007EE7   0x00051680     32     32     4     
2606   绩    0x00007EE9   0x00051700     32     32     4     
2607   绪    0x00007EEA   0x00051780     32     32     4     
2608   续    0x00007EED   0x00051800     32     32     4     
2609   绰    0x00007EF0   0x00051880     32     32     4     
2610   绳    0x00007EF3   0x00051900     32     32     4     
2611   维    0x00007EF4   0x00051980     32     32     4     
2612   绵    0x00007EF5   0x00051A00     32     32     4     
2613   绷    0x00007EF7   0x00051A80     32     32     4     
2614   绸    0x00007EF8   0x00051B00     32     32     4     
