16x16 汉字点阵字库索引表 (按 Unicode 排序)
字符数量: 3755
固定尺寸: 16x16
字体: C:/Windows/Fonts/msyh.ttc

序号     字符   Unicode      偏移(Hex)      宽度     高度     pitch 
2455   穿    0x00007A7F   0x000132E0     16     16     2     
2456   突    0x00007A81   0x00013300     16     16     2     
2457   窃    0x00007A83   0x00013320     16     16     2     
2458   窄    0x00007A84   0x00013340     16     16     2     
2459   窍    0x00007A8D   0x00013360     16     16     2     
2460   窑    0x00007A91   0x00013380     16     16     2     
2461   窒    0x00007A92   0x000133A0     16     16     2     
2462   窖    0x00007A96   0x000133C0     16     16     2     
2463   窗    0x00007A97   0x000133E0     16     16     2     
2464   窘    0x00007A98   0x00013400     16     16     2     
2465   窜    0x00007A9C   0x00013420     16     16     2     
2466   窝    0x00007A9D   0x00013440     16     16     2     
2467   窟    0x00007A9F   0x00013460     16     16     2     
2468   窥    0x00007AA5   0x00013480     16     16     2     
2469   窿    0x00007ABF   0x000134A0     16     16     2     
2470   立    0x00007ACB   0x000134C0     16     16     2     
2471   竖    0x00007AD6   0x000134E0     16     16     2     
2472   站    0x00007AD9   0x00013500     16     16     2     
2473   竞    0x00007ADE   0x00013520     16     16     2     
2474   竟    0x00007ADF   0x00013540     16     16     2     
2475   章    0x00007AE0   0x00013560     16     16     2     
2476   竣    0x00007AE3   0x00013580     16     16     2     
2477   童    0x00007AE5   0x000135A0     16     16     2     
2478   竭    0x00007AED   0x000135C0     16     16     2     
2479   端    0x00007AEF   0x000135E0     16     16     2     
2480   竹    0x00007AF9   0x00013600     16     16     2     
2481   竿    0x00007AFF   0x00013620     16     16     2     
2482   笆    0x00007B06   0x00013640     16     16     2     
2483   笋    0x00007B0B   0x00013660     16     16     2     
2484   笑    0x00007B11   0x00013680     16     16     2     
2485   笔    0x00007B14   0x000136A0     16     16     2     
2486   笛    0x00007B1B   0x000136C0     16     16     2     
2487   符    0x00007B26   0x000136E0     16     16     2     
2488   笨    0x00007B28   0x00013700     16     16     2     
2489   第    0x00007B2C   0x00013720     16     16     2     
2490   笺    0x00007B3A   0x00013740     16     16     2     
2491   笼    0x00007B3C   0x00013760     16     16     2     
2492   等    0x00007B49   0x00013780     16     16     2     
2493   筋    0x00007B4B   0x000137A0     16     16     2     
2494   筏    0x00007B4F   0x000137C0     16     16     2     
2495   筐    0x00007B50   0x000137E0     16     16     2     
2496   筑    0x00007B51   0x00013800     16     16     2     
2497   筒    0x00007B52   0x00013820     16     16     2     
2498   答    0x00007B54   0x00013840     16     16     2     
2499   策    0x00007B56   0x00013860     16     16     2     
2500   筛    0x00007B5B   0x00013880     16     16     2     
2501   筷    0x00007B77   0x000138A0     16     16     2     
2502   筹    0x00007B79   0x000138C0     16     16     2     
2503   签    0x00007B7E   0x000138E0     16     16     2     
2504   简    0x00007B80   0x00013900     16     16     2     
2505   箍    0x00007B8D   0x00013920     16     16     2     
2506   箔    0x00007B94   0x00013940     16     16     2     
2507   箕    0x00007B95   0x00013960     16     16     2     
2508   算    0x00007B97   0x00013980     16     16     2     
2509   管    0x00007BA1   0x000139A0     16     16     2     
2510   箩    0x00007BA9   0x000139C0     16     16     2     
2511   箭    0x00007BAD   0x000139E0     16     16     2     
2512   箱    0x00007BB1   0x00013A00     16     16     2     
2513   篆    0x00007BC6   0x00013A20     16     16     2     
2514   篇    0x00007BC7   0x00013A40     16     16     2     
2515   篓    0x00007BD3   0x00013A60     16     16     2     
2516   篙    0x00007BD9   0x00013A80     16     16     2     
2517   篡    0x00007BE1   0x00013AA0     16     16     2     
2518   篮    0x00007BEE   0x00013AC0     16     16     2     
2519   篱    0x00007BF1   0x00013AE0     16     16     2     
2520   篷    0x00007BF7   0x00013B00     16     16     2     
2521   簇    0x00007C07   0x00013B20     16     16     2     
2522   簧    0x00007C27   0x00013B40     16     16     2     
2523   簿    0x00007C3F   0x00013B60     16     16     2     
2524   籍    0x00007C4D   0x00013B80     16     16     2     
2525   米    0x00007C73   0x00013BA0     16     16     2     
2526   类    0x00007C7B   0x00013BC0     16     16     2     
2527   籽    0x00007C7D   0x00013BE0     16     16     2     
2528   粉    0x00007C89   0x00013C00     16     16     2     
2529   粒    0x00007C92   0x00013C20     16     16     2     
2530   粕    0x00007C95   0x00013C40     16     16     2     
2531   粗    0x00007C97   0x00013C60     16     16     2     
2532   粘    0x00007C98   0x00013C80     16     16     2     
2533   粟    0x00007C9F   0x00013CA0     16     16     2     
2534   粤    0x00007CA4   0x00013CC0     16     16     2     
2535   粥    0x00007CA5   0x00013CE0     16     16     2     
2536   粪    0x00007CAA   0x00013D00     16     16     2     
2537   粮    0x00007CAE   0x00013D20     16     16     2     
2538   粱    0x00007CB1   0x00013D40     16     16     2     
2539   粳    0x00007CB3   0x00013D60     16     16     2     
2540   粹    0x00007CB9   0x00013D80     16     16     2     
2541   精    0x00007CBE   0x00013DA0     16     16     2     
2542   糊    0x00007CCA   0x00013DC0     16     16     2     
2543   糕    0x00007CD5   0x00013DE0     16     16     2     
2544   糖    0x00007CD6   0x00013E00     16     16     2     
2545   糙    0x00007CD9   0x00013E20     16     16     2     
2546   糜    0x00007CDC   0x00013E40     16     16     2     
2547   糟    0x00007CDF   0x00013E60     16     16     2     
2548   糠    0x00007CE0   0x00013E80     16     16     2     
2549   糯    0x00007CEF   0x00013EA0     16     16     2     
2550   系    0x00007CFB   0x00013EC0     16     16     2     
2551   紊    0x00007D0A   0x00013EE0     16     16     2     
2552   素    0x00007D20   0x00013F00     16     16     2     
2553   索    0x00007D22   0x00013F20     16     16     2     
2554   紧    0x00007D27   0x00013F40     16     16     2     
2555   紫    0x00007D2B   0x00013F60     16     16     2     
2556   累    0x00007D2F   0x00013F80     16     16     2     
2557   絮    0x00007D6E   0x00013FA0     16     16     2     
2558   繁    0x00007E41   0x00013FC0     16     16     2     
2559   纂    0x00007E82   0x00013FE0     16     16     2     
2560   纠    0x00007EA0   0x00014000     16     16     2     
2561   红    0x00007EA2   0x00014020     16     16     2     
2562   纤    0x00007EA4   0x00014040     16     16     2     
2563   约    0x00007EA6   0x00014060     16     16     2     
2564   级    0x00007EA7   0x00014080     16     16     2     
2565   纪    0x00007EAA   0x000140A0     16     16     2     
2566   纫    0x00007EAB   0x000140C0     16     16     2     
2567   纬    0x00007EAC   0x000140E0     16     16     2     
2568   纯    0x00007EAF   0x00014100     16     16     2     
2569   纱    0x00007EB1   0x00014120     16     16     2     
2570   纲    0x00007EB2   0x00014140     16     16     2     
2571   纳    0x00007EB3   0x00014160     16     16     2     
2572   纵    0x00007EB5   0x00014180     16     16     2     
2573   纶    0x00007EB6   0x000141A0     16     16     2     
2574   纷    0x00007EB7   0x000141C0     16     16     2     
2575   纸    0x00007EB8   0x000141E0     16     16     2     
2576   纹    0x00007EB9   0x00014200     16     16     2     
2577   纺    0x00007EBA   0x00014220     16     16     2     
2578   纽    0x00007EBD   0x00014240     16     16     2     
2579   线    0x00007EBF   0x00014260     16     16     2     
2580   练    0x00007EC3   0x00014280     16     16     2     
2581   组    0x00007EC4   0x000142A0     16     16     2     
2582   绅    0x00007EC5   0x000142C0     16     16     2     
2583   细    0x00007EC6   0x000142E0     16     16     2     
2584   织    0x00007EC7   0x00014300     16     16     2     
2585   终    0x00007EC8   0x00014320     16     16     2     
2586   绊    0x00007ECA   0x00014340     16     16     2     
2587   绍    0x00007ECD   0x00014360     16     16     2     
2588   绎    0x00007ECE   0x00014380     16     16     2     
2589   经    0x00007ECF   0x000143A0     16     16     2     
2590   绑    0x00007ED1   0x000143C0     16     16     2     
2591   绒    0x00007ED2   0x000143E0     16     16     2     
2592   结    0x00007ED3   0x00014400     16     16     2     
2593   绕    0x00007ED5   0x00014420     16     16     2     
2594   绘    0x00007ED8   0x00014440     16     16     2     
2595   给    0x00007ED9   0x00014460     16     16     2     
2596   绚    0x00007EDA   0x00014480     16     16     2     
2597   络    0x00007EDC   0x000144A0     16     16     2     
2598   绝    0x00007EDD   0x000144C0     16     16     2     
2599   绞    0x00007EDE   0x000144E0     16     16     2     
2600   统    0x00007EDF   0x00014500     16     16     2     
2601   绢    0x00007EE2   0x00014520     16     16     2     
2602   绣    0x00007EE3   0x00014540     16     16     2     
2603   绥    0x00007EE5   0x00014560     16     16     2     
2604   绦    0x00007EE6   0x00014580     16     16     2     
2605   继    0x00007EE7   0x000145A0     16     16     2     
2606   绩    0x00007EE9   0x000145C0     16     16     2     
2607   绪    0x00007EEA   0x000145E0     16     16     2     
2608   续    0x00007EED   0x00014600     16     16     2     
2609   绰    0x00007EF0   0x00014620     16     16     2     
2610   绳    0x00007EF3   0x00014640     16     16     2     
2611   维    0x00007EF4   0x00014660     16     16     2     
2612   绵    0x00007EF5   0x00014680     16     16     2     
2613   绷    0x00007EF7   0x000146A0     16     16     2     
2614   绸    0x00007EF8   0x000146C0     16     16     2     
2615   综    0x00007EFC   0x000146E0     16     16     2     
2616   绽    0x00007EFD   0x00014700     16     16     2     
2617   绿    0x00007EFF   0x00014720     16     16     2     
2618   缀    0x00007F00   0x00014740     16     16     2     
2619   缄    0x00007F04   0x00014760     16     16     2     
2620   缅    0x00007F05   0x00014780     16     16     2     
2621   缆    0x00007F06   0x000147A0     16     16     2     
2622   缉    0x00007F09   0x000147C0     16     16     2     
2623   缎    0x00007F0E   0x000147E0     16     16     2     
2624   缓    0x00007F13   0x00014800     16     16     2     
2625   缔    0x00007F14   0x00014820     16     16     2     
2626   缕    0x00007F15   0x00014840     16     16     2     
2627   编    0x00007F16   0x00014860     16     16     2     
2628   缘    0x00007F18   0x00014880     16     16     2     
2629   缚    0x00007F1A   0x000148A0     16     16     2     
2630   缝    0x00007F1D   0x000148C0     16     16     2     
2631   缠    0x00007F20   0x000148E0     16     16     2     
2632   缨    0x00007F28   0x00014900     16     16     2     
2633   缩    0x00007F29   0x00014920     16     16     2     
2634   缮    0x00007F2E   0x00014940     16     16     2     
2635   缴    0x00007F34   0x00014960     16     16     2     
2636   缸    0x00007F38   0x00014980     16     16     2     
2637   缺    0x00007F3A   0x000149A0     16     16     2     
2638   罐    0x00007F50   0x000149C0     16     16     2     
2639   网    0x00007F51   0x000149E0     16     16     2     
2640   罕    0x00007F55   0x00014A00     16     16     2     
2641   罗    0x00007F57   0x00014A20     16     16     2     
2642   罚    0x00007F5A   0x00014A40     16     16     2     
2643   罢    0x00007F62   0x00014A60     16     16     2     
2644   罩    0x00007F69   0x00014A80     16     16     2     
2645   罪    0x00007F6A   0x00014AA0     16     16     2     
2646   置    0x00007F6E   0x00014AC0     16     16     2     
2647   署    0x00007F72   0x00014AE0     16     16     2     
2648   羊    0x00007F8A   0x00014B00     16     16     2     
2649   羌    0x00007F8C   0x00014B20     16     16     2     
2650   美    0x00007F8E   0x00014B40     16     16     2     
